items,items_img,set_win_rate,set_pick_rate,set_sample_size
盧登之伴|雷霆風暴|視界專注|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/4628.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,0.0,0.03,2
盧登之伴|黯影之炎|死亡之帽|視界專注|黑魔禁書,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4628.webp|https://cdn5.lolalytics.com/item64/3165.webp,100.0,0.03,2
盧登之伴|黎安卓的折磨|虛空之杖|黯影之炎|黑魔禁書,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/6653.webp|https://cdn5.lolalytics.com/item64/3135.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3165.webp,0.0,0.03,2
盧登之伴|死亡之帽|虛空之杖|黯影之炎|黎安卓的折磨,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/6653.webp,100.0,0.02,1
盧登之伴|雷霆風暴|虛空之杖|死亡之帽|黎安卓的折磨,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3135.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/6653.webp,0.0,0.02,1
惡意|視界專注|死亡之帽|雷霆風暴|女妖面紗,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4628.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3102.webp,100.0,0.02,1
惡意|盧登之伴|大天使之杖|虛空之杖|死亡之帽,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/3003.webp|https://cdn5.lolalytics.com/item64/3135.webp|https://cdn5.lolalytics.com/item64/3089.webp,0.0,0.02,1
盧登之伴|黯影之炎|死亡之帽|女妖面紗|雷霆風暴,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3102.webp|https://cdn5.lolalytics.com/item64/4646.webp,100.0,0.02,1
盧登之伴|視界專注|死亡之帽|黯影之炎|女妖面紗,https://cdn5.lolalytics.com/item64/6655.webp|https://cdn5.lolalytics.com/item64/4628.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3102.webp,0.0,0.02,1
惡意|雷霆風暴|視界專注|死亡之帽|中婭沙漏,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/4628.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3157.webp,0.0,0.02,1
