items,items_img,set_win_rate,set_pick_rate,set_sample_size
126697|蒐集者|席利妲咒怨|殞落王者之劍|魔劍正宗,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3004.webp,66.67,0.03,3
126697|公理弧刃|魔劍正宗|妖夢鬼刀|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.03,3
納什之牙|雷霆風暴|黯影之炎|死亡之帽|惡意,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3118.webp,33.33,0.03,3
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|芮蘭颶風箭|臨界點,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3302.webp,66.67,0.03,3
納什之牙|惡意|雷霆風暴|黯影之炎|女妖面紗,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3102.webp,66.67,0.03,3
納什之牙|惡意|雷霆風暴|死亡之帽|黯影之炎,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4645.webp,33.33,0.03,3
126697|妖夢鬼刀|魔劍正宗|席利妲咒怨|蒐集者,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp,33.33,0.03,3
妖夢鬼刀|魔劍正宗|席利妲咒怨|夜色緣界|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6695.webp,33.33,0.03,3
126697|魔劍正宗|夜色緣界|機會|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
魔劍正宗|蒐集者|席利妲咒怨|機會|夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3814.webp,0.0,0.03,3
126697|機會|魔劍正宗|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,33.33,0.03,3
126697|魔劍正宗|席利妲咒怨|巨蛇鋒牙|蒐集者,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6676.webp,33.33,0.03,3
126697|魔劍正宗|蒐集者|夜色緣界|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6695.webp,100.0,0.03,3
126697|魔劍正宗|席利妲咒怨|蒐集者|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3156.webp,33.33,0.03,3
126697|蒐集者|魔劍正宗|夜色緣界|魔提斯深淵,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3156.webp,66.67,0.03,3
126697|魔劍正宗|夜色緣界|巨蛇鋒牙|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
126697|魔劍正宗|席利妲咒怨|夜色緣界|鬼索的狂暴之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3124.webp,33.33,0.03,3
蒐集者|126697|席利妲咒怨|夜色緣界|殞落王者之劍,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3153.webp,66.67,0.03,3
126697|魔劍正宗|席利妲咒怨|公理弧刃|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/3142.webp,33.33,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|智慧末刃|中婭沙漏,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3157.webp,66.67,0.03,3
126697|魔劍正宗|蒐集者|機會|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp,100.0,0.03,3
妖夢鬼刀|魔劍正宗|夜色緣界|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,33.33,0.03,3
納什之牙|惡意|黯影之炎|雷霆風暴|死亡之帽,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp,66.67,0.03,3
126697|蒐集者|魔劍正宗|妖夢鬼刀|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp,33.33,0.03,3
126697|魔劍正宗|席利妲咒怨|蒐集者|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp,33.33,0.03,3
蒐集者|魔劍正宗|席利妲咒怨|126697|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6701.webp,33.33,0.03,3
126697|巨蛇鋒牙|魔劍正宗|席利妲咒怨|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp,33.33,0.03,3
126697|機會|魔劍正宗|巨蛇鋒牙|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
妖夢鬼刀|魔劍正宗|席利妲咒怨|巨蛇鋒牙|夜色緣界,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp,100.0,0.03,3
蒐集者|魔劍正宗|夜色緣界|機會|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
126697|蒐集者|夜色緣界|席利妲咒怨|魔劍正宗,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp,100.0,0.03,3
126697|魔劍正宗|機會|席利妲咒怨|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp,66.67,0.03,3
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|臨界點|納什之牙,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3115.webp,33.33,0.03,3
126697|魔劍正宗|巨蛇鋒牙|席利妲咒怨|蒐集者,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp,33.33,0.03,3
126697|魔劍正宗|妖夢鬼刀|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,33.33,0.03,3
納什之牙|黯影之炎|雷霆風暴|死亡之帽|女妖面紗,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3102.webp,66.67,0.03,3
蒐集者|魔劍正宗|巨蛇鋒牙|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
126697|魔劍正宗|夜色緣界|席利妲咒怨|中婭沙漏,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3157.webp,66.67,0.03,3
殞落王者之劍|鬼索的狂暴之刃|芮蘭颶風箭|臨界點|智慧末刃,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3091.webp,0.0,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|智慧末刃|海妖殺手,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/6672.webp,66.67,0.03,3
126697|魔劍正宗|巨蛇鋒牙|席利妲咒怨|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp,33.33,0.03,3
126697|魔劍正宗|蒐集者|機會|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
126697|魔劍正宗|妖夢鬼刀|公理弧刃|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.03,3
126697|魔劍正宗|蒐集者|夜色緣界|公理弧刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6696.webp,100.0,0.03,3
126697|魔劍正宗|席利妲咒怨|夜色緣界|精進之矛,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3161.webp,33.33,0.03,3
126697|魔劍正宗|蒐集者|公理弧刃|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
126697|魔劍正宗|蒐集者|夜色緣界|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
126697|魔劍正宗|妖夢鬼刀|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,66.67,0.03,3
魔劍正宗|蒐集者|席利妲咒怨|殞落王者之劍|夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
蒐集者|魔劍正宗|夜色緣界|126697|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp,33.33,0.03,3
蒐集者|126697|席利妲咒怨|巨蛇鋒牙|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/6701.webp,66.67,0.03,3
126697|蒐集者|致死宣告|魔劍正宗|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3033.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp,66.67,0.03,3
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|無盡之刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3031.webp,66.67,0.03,3
126697|魔劍正宗|蒐集者|席利妲咒怨|無盡之刃,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3031.webp,100.0,0.03,3
殞落王者之劍|鬼索的狂暴之刃|臨界點|智慧末刃|幻影之舞,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3046.webp,66.67,0.03,3
蒐集者|魔劍正宗|席利妲咒怨|巨蛇鋒牙|妖夢鬼刀,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp|https://cdn5.lolalytics.com/item64/3142.webp,0.0,0.03,3
蒐集者|魔劍正宗|126697|席利妲咒怨|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6609.webp,33.33,0.03,3
蒐集者|126697|妖夢鬼刀|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,50.0,0.02,2
126697|蒐集者|席利妲咒怨|夜色緣界|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
126697|魔劍正宗|公理弧刃|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,50.0,0.02,2
126697|妖夢鬼刀|魔劍正宗|夜色緣界|席利妲咒怨,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp,0.0,0.02,2
殞落王者之劍|鬼索的狂暴之刃|臨界點|夜色緣界|機會,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.02,2
蒐集者|魔劍正宗|席利妲咒怨|公理弧刃|126697,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/126697.webp,100.0,0.02,2
納什之牙|黯影之炎|死亡之帽|視界專注|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4628.webp|https://cdn5.lolalytics.com/item64/3135.webp,100.0,0.02,2
殞落王者之劍|芮蘭颶風箭|鬼索的狂暴之刃|智慧末刃|千變萬化之賈克修,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/6665.webp,50.0,0.02,2
惡意|死亡之帽|雷霆風暴|黯影之炎|虛空之杖,https://cdn5.lolalytics.com/item64/3118.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/3135.webp,100.0,0.02,2
蒐集者|魔劍正宗|席利妲咒怨|殞落王者之劍|機會,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/6701.webp,50.0,0.02,2
納什之牙|黯影之炎|雷霆風暴|死亡之帽|虛空之杖,https://cdn5.lolalytics.com/item64/3115.webp|https://cdn5.lolalytics.com/item64/4645.webp|https://cdn5.lolalytics.com/item64/4646.webp|https://cdn5.lolalytics.com/item64/3089.webp|https://cdn5.lolalytics.com/item64/3135.webp,50.0,0.02,2
蒐集者|魔劍正宗|妖夢鬼刀|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,100.0,0.02,2
126697|機會|席利妲咒怨|魔劍正宗|夜色緣界,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp,0.0,0.02,2
126697|魔劍正宗|蒐集者|機會|妖夢鬼刀,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
妖夢鬼刀|魔劍正宗|席利妲咒怨|蒐集者|夜色緣界,https://cdn5.lolalytics.com/item64/3142.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3814.webp,0.0,0.02,2
126697|魔劍正宗|殞落王者之劍|鬼索的狂暴之刃|臨界點,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp,0.0,0.02,2
機會|魔劍正宗|夜色緣界|席利妲咒怨|巨蛇鋒牙,https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6695.webp,100.0,0.02,2
魔劍正宗|126697|蒐集者|席利妲咒怨|夜色緣界,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp,50.0,0.02,2
蒐集者|魔劍正宗|席利妲咒怨|夜色緣界|公理弧刃,https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6696.webp,50.0,0.02,2
126697|夜色緣界|魔劍正宗|席利妲咒怨|蒐集者,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6676.webp,50.0,0.02,2
魔劍正宗|蒐集者|席利妲咒怨|機會|妖夢鬼刀,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6701.webp|https://cdn5.lolalytics.com/item64/3142.webp,50.0,0.02,2
殞落王者之劍|鬼索的狂暴之刃|芮蘭颶風箭|智慧末刃|多明尼克的問候,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3085.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3036.webp,100.0,0.02,2
126697|蒐集者|魔劍正宗|公理弧刃|機會,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/6696.webp|https://cdn5.lolalytics.com/item64/6701.webp,100.0,0.02,2
魔劍正宗|126697|蒐集者|席利妲咒怨|公理弧刃,https://cdn5.lolalytics.com/item64/3004.webp|https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/6696.webp,50.0,0.02,2
殞落王者之劍|鬼索的狂暴之刃|臨界點|嗜血者|蘭頓之兆,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3072.webp|https://cdn5.lolalytics.com/item64/3143.webp,50.0,0.02,2
殞落王者之劍|鬼索的狂暴之刃|智慧末刃|臨界點|幻影之舞,https://cdn5.lolalytics.com/item64/3153.webp|https://cdn5.lolalytics.com/item64/3124.webp|https://cdn5.lolalytics.com/item64/3091.webp|https://cdn5.lolalytics.com/item64/3302.webp|https://cdn5.lolalytics.com/item64/3046.webp,50.0,0.02,2
126697|蒐集者|席利妲咒怨|夜色緣界|生化龐克鏈鋸之劍,https://cdn5.lolalytics.com/item64/126697.webp|https://cdn5.lolalytics.com/item64/6676.webp|https://cdn5.lolalytics.com/item64/6694.webp|https://cdn5.lolalytics.com/item64/3814.webp|https://cdn5.lolalytics.com/item64/6609.webp,100.0,0.02,2
